,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
345,0x4GMUtMeZAbti9fhDQnhj,0.533,0.91,2.0,-4.526,0.0,0.0435,0.0213,0.0,0.0699,0.393,146.869,180000.0,4.0
346,5hvCBCSDWD0eWnBMOLJA4S,0.801,0.782,1.0,-6.414,1.0,0.0802,0.309,3.25e-06,0.372,0.619,125.978,205289.0,4.0
347,4bl6zNDAlr67sl6LJf1CnI,0.739,0.514,8.0,-9.094,1.0,0.237,0.299,0.0,0.13,0.678,179.814,212908.0,4.0
348,3590AAEoqH50z4UmhMIY85,0.425,0.638,1.0,-3.184,0.0,0.0759,0.426,0.0,0.177,0.45,81.396,230667.0,4.0
349,0Fr0Y0IQNWPYziFcqqkEc9,0.782,0.584,10.0,-7.865,0.0,0.257,0.237,0.0,0.113,0.598,98.077,149407.0,4.0
350,2XaewhXngZd2Zi4ijFIkK0,0.681,0.411,11.0,-10.32,0.0,0.0283,0.43,1.35e-06,0.135,0.243,115.031,211671.0,4.0
351,6Dz383ZHSKzWh5ZTL7aRra,0.89,0.701,4.0,-7.061,0.0,0.194,0.204,0.0,0.0741,0.652,102.001,176878.0,4.0
352,6Vfo6O3hk38vDcSpazNo3p,0.635,0.641,4.0,-3.674,0.0,0.0329,0.18,0.0,0.0959,0.218,122.83,253587.0,4.0
353,6DQSu0S1pYmtVxYFYJD2D6,0.685,0.926,4.0,-4.346,1.0,0.046,0.0112,0.0,0.294,0.968,129.969,189863.0,4.0
354,76TRCnbYfo9GU5DPsZ1uI9,0.752,0.664,1.0,-7.392,0.0,0.0775,0.28,0.0,0.102,0.468,107.02,179439.0,4.0
355,677ly6xN6EUbIL8FPltKle,0.795,0.673,9.0,-6.242,1.0,0.0365,0.0445,0.0,0.141,0.777,129.955,183702.0,4.0
356,1g7alT46CACdfftqj1wxm9,0.683,0.676,1.0,-7.062,1.0,0.196,0.0115,0.0,0.172,0.429,75.99,196383.0,4.0
357,7toCqux0Ln42OttYYyds4k,0.831,0.457,5.0,-8.844,1.0,0.125,0.468,0.546,0.126,0.559,127.99,158106.0,4.0
358,1WUXlAFlKIu7fixKZvQECX,0.87,0.544,10.0,-6.824,0.0,0.0646,0.109,1.09e-06,0.0878,0.375,109.014,134978.0,4.0
359,7Fz8qYsfyRfUCKCzdiCiaV,0.662,0.557,1.0,-6.719,1.0,0.499,0.166,0.0,0.0704,0.328,169.885,160171.0,4.0
360,51S7lhJk6AHiFg0PhJupfz,0.883,0.467,1.0,-11.06,0.0,0.206,0.561,2.76e-05,0.102,0.27,134.037,161440.0,4.0
361,58GxgFEG5uHc9oMhofuuIP,0.663,0.673,8.0,-7.031,1.0,0.119,0.0601,1.36e-05,0.191,0.759,164.817,161001.0,4.0
362,11NFxVnEwPDz4LjIyKazxV,0.69,0.522,9.0,-8.108,1.0,0.0541,0.13,0.0,0.11,0.511,155.048,180387.0,4.0
363,6ikP40hZipEsQzQhD85Sdh,0.681,0.693,7.0,-8.46,0.0,0.423,0.381,1.07e-05,0.171,0.586,92.16,157691.0,4.0
364,0HhifV2v8vcNC4I3gpnwf3,0.778,0.471,7.0,-9.768,1.0,0.147,0.101,0.0,0.0991,0.214,80.029,181500.0,4.0
365,4tow4iBkVBJvmvMohCygQH,0.822,0.545,9.0,-7.782,1.0,0.0926,0.154,0.0016,0.11,0.0707,137.025,186001.0,4.0
366,16ONd70tvWAaLIc6hcLzaG,0.638,0.437,4.0,-3.857,1.0,0.0332,0.282,0.0,0.0894,0.618,147.88,143933.0,3.0
367,3lR4O0vtkhCAvVEUEWUL0S,0.728,0.542,0.0,-5.195,1.0,0.0514,0.259,0.0,0.136,0.637,90.016,227234.0,3.0
368,0fea68AdmYNygeTGI4RC18,0.754,0.646,7.0,-5.795,1.0,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573.0,4.0
369,15OjBeqNX3bShsGYQbteRv,0.659,0.701,9.0,-4.107,1.0,0.164,0.0882,0.0,0.0866,0.623,91.97,180520.0,4.0
370,1qfoq1qvZT7VwDVeekCJ97,0.504,0.503,7.0,-3.313,1.0,0.0422,0.388,0.0,0.0608,0.709,195.593,167373.0,4.0
371,7E9GeFGfjXw9LAI4ay6rsw,0.626,0.503,10.0,-5.087,1.0,0.141,0.407,0.0,0.234,0.821,72.985,179746.0,4.0
372,6fmQjRuo7XvRFCK2qex5hQ,0.854,0.525,1.0,-4.426,1.0,0.214,0.819,0.0,0.146,0.63,97.054,197587.0,4.0
373,57Ba26w9eoXx8BBUNgRNLV,0.656,0.665,1.0,-1.387,1.0,0.189,0.149,8.33e-06,0.16,0.569,189.984,307435.0,4.0
374,4jcxBTrNvyqMJdMDyyjdYV,0.839,0.667,11.0,-3.961,0.0,0.031,0.322,0.0,0.244,0.878,124.889,171360.0,4.0
375,06sDxr7MbbwFyTP1f6rvvl,0.497,0.454,10.0,-9.386,1.0,0.0303,0.543,0.0,0.0966,0.323,164.012,268536.0,4.0
376,32QnXosZq7A11knnBAEqk7,0.711,0.315,0.0,-11.211,1.0,0.034,0.742,0.0,0.121,0.232,122.052,195424.0,4.0
377,63QmxPL3QlchvXcHLsI6UM,0.57,0.348,2.0,-12.901,1.0,0.0335,0.728,0.0135,0.169,0.377,133.934,253819.0,4.0
378,2Mpuy9fsafkQxX3DSow9xw,0.534,0.677,2.0,-8.129,1.0,0.0333,0.644,5.72e-05,0.231,0.624,90.91,203094.0,4.0
379,7Fr7Ag2bQyJl86BtsFmdOW,0.692,0.355,10.0,-10.658,1.0,0.0584,0.846,0.0,0.135,0.467,123.007,250000.0,4.0
380,3jBI3hvc9Z0FUcdyj7spEm,0.621,0.619,5.0,-12.417,1.0,0.0684,0.116,0.0,0.296,0.349,93.99,247629.0,4.0
381,0Q3jOuEpx8Esi2qZMQSghl,0.555,0.46,8.0,-7.754,1.0,0.0279,0.479,0.0,0.148,0.428,117.892,275235.0,4.0
382,2w9A7fvq6ka5CB9l7wDZXG,0.654,0.622,1.0,-7.204,1.0,0.0347,0.591,0.0,0.0988,0.495,94.999,240775.0,4.0
383,0up477QX11ffSLneXa0xHA,0.534,0.535,4.0,-6.925,1.0,0.156,0.707,0.0,0.105,0.427,156.199,239478.0,3.0
384,3Cdpq0qhrgiwPRkR720FZf,0.704,0.713,10.0,-7.573,1.0,0.187,0.646,0.0,0.0958,0.779,94.004,198500.0,4.0
385,4ckh5VN2HYQ8TzS51Nh7ol,0.611,0.411,11.0,-7.278,1.0,0.036,0.633,0.0,0.116,0.391,123.728,280822.0,4.0
386,46v9FzDCZyGELTEsAnnXFf,0.521,0.917,1.0,-4.363,1.0,0.0388,0.00423,0.0,0.136,0.555,98.037,266000.0,4.0
387,3J38ebFuwO7JOMItNdULOu,0.799,0.518,6.0,-7.624,1.0,0.0981,0.383,0.0,0.0959,0.518,88.035,179318.0,4.0
388,4AoYnU8ckSUQnO7Ek0vy38,0.471,0.892,8.0,-5.818,0.0,0.128,0.107,0.0,0.114,0.209,124.991,305667.0,4.0
389,1rTnGbIahUmq6fK8RWAXfd,0.598,0.48,5.0,-8.073,1.0,0.0324,0.713,0.0,0.134,0.382,122.875,242647.0,4.0
390,5Mg4jtsrw6DVRXApAhQm7j,0.534,0.47,1.0,-7.688,1.0,0.0334,0.401,0.0,0.0918,0.326,78.974,243987.0,4.0
391,33c5MYdr80WqXws9pj06b4,0.45,0.768,7.0,-7.194,0.0,0.0425,0.049,0.000175,0.235,0.209,139.89,259714.0,4.0
392,0uAW2j0sLBHVr3Gs9IGIqf,0.668,0.398,0.0,-6.971,1.0,0.0294,0.734,0.0,0.108,0.538,127.809,216000.0,4.0
393,0pupuSkMBGpzsqG3fWcyPe,0.425,0.792,7.0,-5.252,1.0,0.0505,0.319,0.0,0.128,0.367,140.007,232224.0,4.0
394,3OC84eKMxRJ4x0Hcwl9i4i,0.425,0.201,10.0,-11.961,1.0,0.0373,0.873,0.0,0.111,0.267,136.328,320166.0,4.0
395,65oNGsynAEUS4VipI96N87,0.41,0.525,2.0,-8.362,1.0,0.0309,0.348,4.99e-05,0.106,0.262,147.792,231081.0,4.0
396,2zrhoHlFKxFTRF5aMyxMoQ,0.82,0.852,11.0,-2.567,0.0,0.166,0.488,5.94e-06,0.0907,0.82,109.036,221573.0,4.0
397,3pciLZ7pj3WiwP8AmKdze8,0.473,0.648,7.0,-5.542,1.0,0.0323,0.0617,0.0,0.0867,0.435,137.987,307423.0,4.0
398,1ubjsQj2DEqPMqC5CCwMEw,0.358,0.85,0.0,-3.46,1.0,0.0424,0.084,0.0,0.214,0.652,164.038,327805.0,4.0
399,2QdH0rKlV3d9Y6lWzcnlBH,0.847,0.814,11.0,-4.668,0.0,0.152,0.0825,0.000507,0.0948,0.711,140.057,172359.0,4.0
400,1jVw3apCOogFU1mOquNIhC,0.638,0.355,1.0,-11.964,1.0,0.0484,0.617,0.0,0.102,0.635,73.951,208779.0,4.0
401,1i5DjVNfPxqMelMdjfI0WR,0.698,0.461,9.0,-9.063,1.0,0.0708,0.792,0.0,0.118,0.479,119.796,274000.0,4.0
402,4QgsL3BOO0VvMAFhh2nZVU,0.495,0.733,4.0,-4.863,1.0,0.0477,0.131,0.0,0.188,0.273,146.041,250290.0,4.0
403,24tzRRz8r26gOmQB8PEZwv,0.532,0.443,10.0,-9.69,1.0,0.0269,0.674,0.0,0.117,0.19,151.996,241062.0,4.0
404,3Q5y7orRW5COIaRKLlfkrT,0.769,0.337,6.0,-11.126,1.0,0.0344,0.596,0.0,0.107,0.578,105.901,201907.0,4.0
405,5OPqZ5dEqrdPGatJgnZ8xG,0.518,0.572,2.0,-7.817,1.0,0.0287,0.0264,9.02e-05,0.3,0.136,145.907,300000.0,4.0
406,249gnXrbfmV8NG6jTEMSwD,0.566,0.716,1.0,-5.733,1.0,0.0424,0.00691,0.0,0.37,0.45,81.068,207481.0,4.0
407,7EougyUYWZdE1zCzsCA1Sx,0.486,0.462,1.0,-8.186,1.0,0.0653,0.541,0.0,0.0982,0.407,75.033,240955.0,4.0
408,4zYVhAyiJySa41foU2F645,0.594,0.344,6.0,-11.907,1.0,0.0372,0.61,0.0,0.0992,0.483,147.805,257320.0,4.0
409,72hTRBM9Grz8MjgPLOlud4,0.776,0.793,0.0,-6.872,1.0,0.0631,0.14,1.4e-06,0.0447,0.6,112.996,202000.0,4.0
410,1SvgBClOuipapA4pPgToDW,0.653,0.272,0.0,-12.412,1.0,0.035,0.32,0.0,0.305,0.367,123.729,225169.0,4.0
411,0VcZUeaVzBil5tN3LCzkFm,0.82,0.648,5.0,-6.51,0.0,0.174,0.349,0.0,0.139,0.546,130.031,230769.0,4.0
412,2WDRZdUzRYiv3JkdaMXU9p,0.877,0.631,10.0,-6.716,0.0,0.0704,0.269,4.79e-05,0.0889,0.604,125.947,154286.0,4.0
413,0853L9QuAoYUkHIA4d8aDO,0.811,0.551,10.0,-6.233,0.0,0.281,0.389,4.71e-06,0.226,0.558,86.03,186977.0,4.0
414,7EQq2RCCbFOR7XnN5J1vTv,0.713,0.711,0.0,-7.006,1.0,0.0638,0.418,0.0,0.116,0.634,82.019,190976.0,4.0
415,0jSIGeXBzed6V7437rRupd,0.722,0.572,2.0,-8.346,1.0,0.171,0.0903,0.0,0.0652,0.682,90.98,200110.0,4.0
416,78Jj0xPR2y4KMAtYuWpRly,0.847,0.328,0.0,-9.419,0.0,0.0451,0.444,0.0,0.0468,0.353,114.97,210793.0,4.0
417,3H7ihDc1dqLriiWXwsc2po,0.789,0.72,8.0,-5.652,0.0,0.218,0.223,0.0,0.129,0.664,122.031,166794.0,4.0
418,1KixkQVDUHggZMU9dUobgm,0.614,0.934,9.0,-3.709,0.0,0.07,0.0697,0.0,0.121,0.436,116.001,174760.0,4.0
419,7a53HqqArd4b9NF4XAmlbI,0.637,0.69,1.0,-4.057,0.0,0.0405,0.00786,0.0,0.124,0.457,129.857,162399.0,4.0
420,7hxHWCCAIIxFLCzvDgnQHX,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,4.0
421,0zLCBJZSiELJf02ucPP9wb,0.769,0.719,8.0,-5.472,1.0,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867.0,4.0
422,51Of5p3lKZeOg6itfs4og4,0.677,0.766,6.0,-6.896,1.0,0.0568,0.0219,6.81e-06,0.129,0.198,123.062,190488.0,4.0
423,0GsltzHgCGCiQvskZggDDj,0.775,0.51,5.0,-6.043,1.0,0.0303,0.185,0.0,0.124,0.525,119.947,226250.0,4.0
424,59qrUpoplZxbIZxk6X0Bm3,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985,190306.0,4.0
425,2Oycxb8QbPkpHTo8ZrmG0B,0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333.0,4.0
426,3sUOONjFxjepoSXvKYrz5E,0.79,0.503,1.0,-9.301,1.0,0.206,0.527,0.0,0.11,0.241,75.008,168800.0,4.0
427,2ufLEVbzvEcJ3subW8jBUp,0.638,0.785,10.0,-2.612,1.0,0.044,0.185,0.0,0.245,0.515,91.101,228031.0,4.0
428,58f4twRnbZOOVUhMUpplJ4,0.854,0.611,8.0,-6.26,0.0,0.0864,0.223,0.0,0.119,0.417,100.024,254400.0,4.0
429,36cqlmc53NqlEUqPJdgUOx,0.524,0.601,8.0,-6.112,0.0,0.0404,0.663,0.0,0.114,0.598,72.048,230069.0,4.0
430,0yCWDaAgOtg6TKlNCg9rwA,0.77,0.84,11.0,-4.022,1.0,0.107,0.515,0.00452,0.145,0.192,96.012,270000.0,4.0
431,2mKvEIvd912eg3FZ8WamMS,0.71,0.772,9.0,-4.496,0.0,0.103,0.203,0.0,0.853,0.789,149.829,230400.0,4.0
432,3mVpbUvLXvzPH2zL0p7Q2U,0.681,0.738,11.0,-4.726,1.0,0.287,0.225,0.0,0.532,0.624,151.026,203444.0,4.0
433,3UhmuWcFaLS3AO3kI9ynQ2,0.796,0.572,8.0,-7.03,0.0,0.0545,0.416,2.55e-05,0.0975,0.304,98.967,206061.0,4.0
434,4RbRZYPR7Dwg8WRNn4UA8m,0.657,0.836,5.0,-3.399,0.0,0.127,0.376,0.0,0.0919,0.837,88.014,225000.0,4.0
435,2PEo8JQ48mfEv8a2HLqDvt,0.875,0.846,7.0,-5.276,1.0,0.0716,0.137,1.15e-05,0.123,0.697,114.981,164046.0,4.0
436,5nsET7aVWXu017lsQjRFCV,0.706,0.527,5.0,-8.706,0.0,0.0269,0.139,0.000169,0.112,0.144,103.008,244724.0,4.0
437,2FCXQHugkoHE1K3tiDu8pu,0.562,0.519,3.0,-8.744,1.0,0.0326,0.557,0.000268,0.172,0.415,122.925,341055.0,4.0
438,1smFN2CLqGROu0J0UyvDfL,0.483,0.468,8.0,-7.642,1.0,0.0341,0.785,0.0,0.152,0.319,135.864,247941.0,4.0
439,3UHPGOkUcE4hE7sqBF4Snt,0.499,0.709,10.0,-6.404,1.0,0.134,0.296,0.0,0.331,0.314,164.032,214621.0,4.0
440,1e0Wxoraz9IzFhREDqgJAe,0.429,0.387,1.0,-7.486,1.0,0.0753,0.000178,0.802,0.142,0.41,109.893,162147.0,4.0
441,4OQFlJOSID2AzpmOcuDlJl,0.524,0.765,3.0,-2.625,0.0,0.184,0.319,0.0,0.332,0.475,157.487,251429.0,3.0
442,0qOnSQQF0yzuPWsXrQ9paz,0.646,0.795,9.0,-3.293,1.0,0.0976,0.0319,0.0,0.267,0.796,89.99,210960.0,4.0
443,2MJz8BxxMsERULatmBikDH,0.813,0.415,0.0,-5.926,1.0,0.0349,0.777,0.0,0.131,0.667,91.921,170345.0,4.0
444,39LLxExYz6ewLAcYrzQQyP,0.695,0.884,6.0,-2.278,0.0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808.0,4.0
445,5KawlOMHjWeUjQtnuRs22c,0.645,0.862,11.0,-4.757,0.0,0.0965,0.0923,0.0,0.192,0.798,119.991,229773.0,4.0
446,2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,11.0,-7.556,1.0,0.0366,0.736,0.0,0.11,0.306,70.368,284780.0,4.0
447,5O932cZmzOZGOGZz9RHx20,0.534,0.481,0.0,-9.016,0.0,0.0412,0.697,0.0,0.142,0.293,124.914,280282.0,4.0
448,1zi7xx7UVEFkmKfv06H8x0,0.792,0.625,1.0,-5.609,1.0,0.0536,0.00776,0.0018,0.329,0.37,103.967,173987.0,4.0
449,0pqnGHJpmpxLKifKRmU6WP,0.776,0.78,10.0,-4.374,0.0,0.128,0.0622,0.0,0.081,0.666,124.949,204347.0,4.0
450,4hOsYVSWKWP71u3yQbcqZB,0.722,0.335,1.0,-9.943,1.0,0.136,0.12,0.0,0.0747,0.266,85.034,206118.0,4.0
451,6v3KW9xbzN5yKLt9YKDYA2,0.759,0.548,9.0,-6.049,0.0,0.029,0.0392,0.0,0.0828,0.749,116.967,190800.0,4.0
452,2ePtv8MlBO9nuuXABqAfEX,0.748,0.734,0.0,-6.499,1.0,0.124,0.524,1.15e-05,0.0975,0.368,97.753,80081.0,4.0
453,4vwPirpSJCOiIsgxMV4Xcv,0.786,0.667,5.0,-8.272,1.0,0.054,0.0112,0.053,0.074,0.688,102.046,181176.0,4.0
454,2qxmye6gAegTMjLKEBoR3d,0.652,0.557,1.0,-5.714,0.0,0.0318,0.74,0.0,0.124,0.483,150.073,169354.0,4.0
455,0u2P5u6lvoDfwTYjAADbn4,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,200186.0,4.0
456,1y1rQTkWmrZdJmjwuK07GC,0.385,0.464,2.0,-6.975,1.0,0.0404,0.452,0.0,0.109,0.15,137.839,234722.0,4.0
457,4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.0,0.224,0.446,123.97,179867.0,4.0
458,4N0TO4VfONQDwynV2khBL1,0.713,0.747,4.0,-4.492,0.0,0.128,0.117,5.51e-06,0.451,0.711,88.058,283636.0,4.0
459,3pCt2wRdBDa2kCisIdHWgF,0.668,0.727,7.0,-6.55,0.0,0.027,0.514,1.9e-05,0.1,0.939,139.991,344571.0,4.0
460,1ZPVEo8RfmrEz8YAD5n6rW,0.588,0.311,8.0,-8.143,1.0,0.025,0.791,0.0,0.352,0.545,86.022,234204.0,4.0
461,4rMNgxEwGWoPHIUcvB5BrB,0.574,0.824,2.0,-6.885,1.0,0.0463,0.359,0.0,0.0816,0.434,149.981,257848.0,4.0
462,6B8MM3PVQtUbZLay7tP7er,0.769,0.926,6.0,-1.627,1.0,0.0788,0.0127,0.0,0.285,0.551,100.034,195813.0,4.0
463,52CBUrIdyf8tbZaUY9iawE,0.634,0.928,1.0,-1.609,1.0,0.0514,0.00719,2.55e-06,0.0626,0.738,164.007,205373.0,4.0
464,0ClPIeT6MSgfSgQ9ZrJbAq,0.749,0.535,4.0,-6.785,1.0,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,196607.0,4.0
465,4kfjA6WfgKBt7I7YKuDCkU,0.639,0.297,7.0,-11.18,1.0,0.0334,0.938,0.0839,0.18,0.292,113.989,211483.0,3.0
466,630DpnzdfjdVqv2yLfPbAX,0.47,0.131,6.0,-13.29,1.0,0.0362,0.933,0.00245,0.109,0.115,118.836,315961.0,3.0
467,2CVChktEKBsM6v4IfdFU5k,0.663,0.434,8.0,-11.177,1.0,0.0648,0.828,0.0,0.249,0.225,109.075,171743.0,4.0
468,161DnLWsx1i3u1JT05lzqU,0.523,0.606,1.0,-4.754,0.0,0.0301,0.512,0.0,0.106,0.065,145.837,217867.0,4.0
469,7HBW6yX8iRf81nn6NVOzHL,0.689,0.194,9.0,-7.188,1.0,0.0369,0.827,0.0,0.111,0.387,135.582,248824.0,5.0
470,0ZEYRVISCaqz5yamWZWzaA,0.645,0.372,5.0,-9.639,1.0,0.0249,0.634,0.000135,0.0853,0.361,97.996,251119.0,4.0
471,2E532ozrMbRXwuZkpoegUP,0.736,0.432,3.0,-11.636,1.0,0.0269,0.537,0.0397,0.11,0.706,87.999,173182.0,4.0
472,0BYoWATcndOBcsCfKdTKRx,0.535,0.217,1.0,-10.603,1.0,0.0318,0.921,1.56e-05,0.105,0.313,131.981,185653.0,4.0
473,6shEr6AgLBDlfYlax2UzzL,0.626,0.344,7.0,-7.867,1.0,0.0318,0.808,0.0,0.0773,0.304,119.895,219896.0,4.0
474,2zh01m4PiHaZz4BAm0NRxs,0.608,0.845,6.0,-2.292,1.0,0.0597,0.136,0.0,0.111,0.322,98.976,218240.0,4.0
475,6ICTnGsaokIDEYobnwuCjZ,0.587,0.121,7.0,-9.876,1.0,0.0344,0.939,6.82e-05,0.0817,0.219,78.094,247800.0,4.0
476,5AkV53fo1u01mi8r22JNeF,0.372,0.322,7.0,-9.831,1.0,0.0398,0.851,1.02e-06,0.108,0.152,85.064,219600.0,4.0
477,3Sbova9DAY3pc9GTAACT4b,0.557,0.367,3.0,-11.719,1.0,0.03,0.739,0.00904,0.0907,0.193,86.866,261674.0,4.0
478,42si4ikg5dh732gPuQ0xHb,0.638,0.713,2.0,-6.181,0.0,0.0336,0.156,8.72e-06,0.261,0.442,118.042,310813.0,4.0
479,4xqrdfXkTW4T0RauPLv3WA,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,198040.0,3.0
480,2eAvDnpXP5W0cVtiI0PUxV,0.609,0.692,1.0,-2.958,1.0,0.0259,0.0157,0.0,0.0864,0.454,116.959,233720.0,3.0
481,1tS1dRfxIV9FzqdYTbJgMn,0.604,0.678,4.0,-7.331,1.0,0.0304,0.0511,0.00169,0.0945,0.721,139.974,207938.0,4.0
482,7iTF9T1jum3Km6H6WMZpDC,0.25,0.519,0.0,-6.39,1.0,0.0314,0.219,3.18e-06,0.0869,0.113,144.63,255492.0,4.0
483,56Uibq6ur2xwUpSd9biBH1,0.476,0.563,9.0,-5.528,1.0,0.0285,0.657,0.0,0.0861,0.201,143.909,288333.0,4.0
484,07MW63ok3ptSKwaTWEN0o8,0.617,0.451,7.0,-9.323,1.0,0.0584,0.627,0.0,0.267,0.487,127.923,159375.0,4.0
485,7n5nvulc1oW1ErpeTrNezI,0.508,0.399,5.0,-8.689,1.0,0.0377,0.81,1.04e-06,0.07,0.159,123.984,230883.0,4.0
486,4KL3FJYexPrPuMdPagHPXp,0.676,0.774,8.0,-3.988,1.0,0.0338,0.137,0.0,0.106,0.392,86.994,235413.0,4.0
487,0SeBJ2sAl8CV58kBfpd5va,0.646,0.281,4.0,-9.3,1.0,0.0278,0.573,0.0,0.102,0.162,134.88,198107.0,4.0
488,0z3ZZ2JKusRpapstADTxVf,0.767,0.715,4.0,-3.171,1.0,0.0493,0.23,0.0,0.139,0.584,75.968,192827.0,4.0
489,2gMXnyrvIjhVBUZwvLZDMP,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,215107.0,4.0
490,5zqObw7wjBgL9TDiAymxPn,0.595,0.759,11.0,-4.245,0.0,0.0423,0.141,0.0,0.172,0.515,80.953,163733.0,4.0
491,15OCqNPYoLziEAsbVnqRj5,0.616,0.576,11.0,-5.495,0.0,0.0532,0.0723,0.0,0.375,0.269,89.962,182121.0,4.0
492,4CH0dVylkeBPydRM7AaG8g,0.661,0.486,5.0,-4.438,1.0,0.0431,0.454,0.0,0.0994,0.309,78.31,208692.0,4.0
493,5K6Ssv4Z3zRvxt0P6EKUAP,0.595,0.784,1.0,-4.878,1.0,0.102,0.216,0.0,0.0608,0.479,124.111,183726.0,4.0
494,43CHdbHYdcbUWP10UFKyZ7,0.572,0.833,8.0,-5.291,0.0,0.0754,0.014,5.77e-05,0.129,0.588,158.104,177173.0,4.0
495,5WtfUKzXircvW8l5aaVZWT,0.516,0.467,0.0,-6.184,1.0,0.0302,0.662,0.0,0.0853,0.386,132.861,173307.0,4.0
496,40JjCZcdzT9ldZk5DhFqdZ,0.733,0.643,9.0,-6.45,0.0,0.053,0.178,0.0,0.0609,0.485,107.088,185375.0,4.0
497,6xw8ld1ztoCKifwTN6uGDq,0.878,0.64,0.0,-5.641,1.0,0.0591,0.142,0.0,0.0981,0.658,124.069,200524.0,4.0
498,66iaD8MCoVnBtqUhuzdglT,0.778,0.577,5.0,-6.766,0.0,0.173,0.104,2.97e-06,0.122,0.361,99.05,169848.0,4.0
499,7kJ3RSCzrosxxkNgJtQ53v,0.671,0.472,8.0,-7.898,0.0,0.0344,0.875,0.0,0.124,0.663,139.748,197500.0,4.0
500,7v63pRo1RXcYzrCxaMkGc5,0.706,0.732,5.0,-4.917,0.0,0.0379,0.118,0.0,0.13,0.682,146.026,185548.0,4.0
501,2qmJ2h1UdncRMPI2DMRWvK,0.409,0.38,0.0,-6.953,0.0,0.0353,0.771,0.0,0.317,0.525,127.005,195501.0,4.0
502,4L4dPjtEVEpZ0ER2deHAJA,0.727,0.431,2.0,-10.007,0.0,0.0937,0.173,2.84e-05,0.0813,0.157,94.95,208681.0,4.0
503,5YSXUtpMFyztO3OFY3V4hc,0.899,0.557,7.0,-7.966,1.0,0.245,0.0786,0.0,0.0777,0.464,99.975,159986.0,4.0
504,4qAHhdpiGcbzqwjqmwuXwj,0.59,0.377,2.0,-7.987,1.0,0.0287,0.413,0.0,0.101,0.374,73.99,201190.0,4.0
505,6sADtPKtORAMZP3GQhOsHv,0.773,0.538,11.0,-6.298,0.0,0.036,0.541,4.45e-05,0.188,0.676,127.967,199710.0,4.0
506,1rmxF8VNLZ2gXwwzqGJ9tJ,0.571,0.442,8.0,-10.914,0.0,0.0429,0.746,0.0,0.0997,0.308,140.027,209143.0,3.0
507,74pfNNxGlwSyokwtqxHcDa,0.585,0.394,6.0,-9.016,0.0,0.0321,0.676,0.0,0.119,0.345,84.018,212963.0,4.0
508,6GCoKavQd5wOqScl5wVXOp,0.839,0.471,7.0,-9.136,1.0,0.0416,0.0685,0.128,0.0971,0.462,124.015,251613.0,4.0
509,52N2FDUfL0mPyAFfxRWheT,0.631,0.749,11.0,-6.243,1.0,0.12,0.168,0.0,0.0709,0.798,146.69,181205.0,4.0
510,20rg6HNd837eX34TA5tEVf,0.772,0.616,0.0,-3.667,1.0,0.0479,0.0494,0.0,0.152,0.562,119.963,162091.0,4.0
511,2VlUJabkhkXenAPhdeNtL6,0.595,0.489,9.0,-6.947,0.0,0.0427,0.636,0.0,0.114,0.489,139.723,190500.0,4.0
512,5bfyO9R6raJctlhVpXzPG4,0.673,0.427,6.0,-7.629,0.0,0.0458,0.143,0.000112,0.105,0.393,113.556,203947.0,4.0
513,7LegYLbISvXJFtAr4xDljO,0.668,0.478,2.0,-9.753,1.0,0.0682,0.6,0.0,0.0723,0.475,79.971,194000.0,4.0
514,09PZuKctf7D3RAdaegN7zu,0.668,0.48,11.0,-8.763,0.0,0.298,0.165,0.0139,0.0634,0.4,190.027,166134.0,4.0
515,0bqwsQAkGaO0jzfzgI5iLV,0.669,0.745,6.0,-7.679,0.0,0.118,0.051,3.98e-06,0.107,0.439,100.963,176773.0,4.0
516,3BRlBgX59CKqOa8PXI41qQ,0.67,0.597,11.0,-9.85,0.0,0.0362,0.355,0.0,0.328,0.778,131.036,176000.0,4.0
517,4JSUFLR3Uo7FPCfNDRxIrx,0.73,0.37,8.0,-9.476,1.0,0.0615,0.137,6.25e-06,0.0855,0.458,80.012,181920.0,4.0
518,7vn9SIc4NraLuIMzUeCK2o,0.36,0.317,2.0,-9.483,1.0,0.034,0.827,1.83e-06,0.101,0.278,178.236,196824.0,3.0
519,6ssR8XxeSyPytTMkSaJn9e,0.847,0.608,8.0,-4.925,1.0,0.0645,0.511,0.0,0.0862,0.707,104.993,221235.0,4.0
