,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
344,6wOazYrDGLhMAhwU6RArlg,0.477,0.954,5.0,-2.4,0.0,0.0729,0.00387,2.39e-06,0.386,0.455,87.434,289274.0,4.0
345,1XaKH0AVTW3BOvUg8S9Dhh,0.648,0.519,0.0,-7.58,0.0,0.0281,0.752,0.0,0.17,0.374,133.99,211801.0,4.0
346,32qLwcEpoKeutWxwrJM4FX,0.762,0.704,8.0,-3.205,1.0,0.0509,0.174,0.0,0.157,0.827,100.055,196793.0,4.0
347,2EkWWvPdoJTyumBU0cD9xC,0.555,0.474,7.0,-7.828,1.0,0.0272,0.652,0.0,0.115,0.374,143.863,230539.0,4.0
348,6riw7EvS6amwDkv7RXsQAG,0.756,0.467,4.0,-9.064,1.0,0.115,0.746,0.0,0.115,0.239,128.898,168937.0,4.0
349,2Lwl5ElqC6Nq2CAwXxmsOE,0.586,0.549,2.0,-6.939,0.0,0.184,0.228,0.0,0.198,0.615,180.008,203364.0,4.0
350,2yQSlIvIfRD8pVcNbDhXNw,0.595,0.728,5.0,-4.919,0.0,0.0851,0.123,1.14e-06,0.104,0.427,166.098,190064.0,4.0
351,5mrfCdrtTSy7nlV7UHgk6y,0.62,0.49,10.0,-7.079,1.0,0.0235,0.783,0.0421,0.146,0.293,98.015,228159.0,4.0
352,2Q3ptXZUEID88dQOW7fgep,0.439,0.899,8.0,-5.163,1.0,0.0773,0.45,0.137,0.218,0.465,149.928,267118.0,4.0
353,69AvckyixY1AIGRYDZ1QnO,0.471,0.502,2.0,-6.357,1.0,0.0295,0.285,0.0,0.108,0.201,148.009,313282.0,4.0
354,3acJxYZVN65WsJkzq0TPY4,0.483,0.249,9.0,-10.557,1.0,0.0321,0.823,1.56e-06,0.108,0.28,81.916,290122.0,4.0
355,09hpKZJxqSY7x2eDZKIuvI,0.69,0.651,0.0,-7.653,0.0,0.0396,0.181,0.0,0.24,0.401,115.014,238956.0,4.0
356,7GVw2UGhVbBpq6fqiSlPUV,0.284,0.614,1.0,-5.023,0.0,0.0478,0.583,0.000106,0.11,0.215,132.951,353624.0,4.0
357,3c7CmJhbOACWMeVVshXFkX,0.705,0.802,9.0,-3.159,1.0,0.0363,0.0299,0.0,0.195,0.508,146.021,137260.0,4.0
358,2bLphDJvGyfjPbmxs7V4rX,0.403,0.436,0.0,-7.85,1.0,0.037,0.738,0.0,0.174,0.426,129.667,300216.0,4.0
359,7z6qHGEKxRtwtYym2epV7l,0.707,0.965,1.0,-0.736,1.0,0.105,0.15,1.38e-06,0.726,0.777,128.003,208271.0,4.0
360,5lKlB8jbHaijHx3bKI5Lgt,0.593,0.639,3.0,-8.206,1.0,0.0405,0.301,0.0,0.104,0.7,187.893,233576.0,4.0
361,20Fw8w7OnlLRAUMWBBXZHC,0.561,0.702,2.0,-1.768,1.0,0.0396,0.016,0.000198,0.0729,0.195,138.182,207488.0,4.0
362,4BA25bfAbJdL94X1ZkLUx6,0.616,0.54,10.0,-5.02,0.0,0.0298,0.268,0.0,0.0903,0.24,120.038,252106.0,4.0
363,1eoW6TJe2MRGyibkzZdRvg,0.9,0.591,11.0,-7.744,0.0,0.157,0.0347,0.0358,0.312,0.0691,100.024,182963.0,4.0
364,1LFDJayKmDC8eGnDHWbLjv,0.607,0.654,2.0,-5.915,1.0,0.0962,0.469,0.00047,0.085,0.294,93.473,250509.0,4.0
365,6LY0X62hygBthNXzbQmush,0.588,0.567,1.0,-6.69,1.0,0.0367,0.857,0.0,0.0527,0.506,160.086,206197.0,4.0
366,28QpCzFbTf09Jsj2zuz58t,0.468,0.753,4.0,-4.329,0.0,0.031,0.179,5.65e-06,0.148,0.18,155.929,250293.0,4.0
367,5E9Jryr9l7GQ5tmnxuzKSI,0.736,0.527,3.0,-7.355,1.0,0.0469,0.582,0.0,0.0616,0.524,131.981,194545.0,4.0
368,1nEVlxpBQk10hkgFhZLtFG,0.694,0.87,10.0,-3.946,0.0,0.0556,0.773,0.0,0.119,0.793,105.079,222946.0,4.0
369,7jGCkLoIXmYa3T8Dq3pAna,0.748,0.768,7.0,-4.703,0.0,0.0803,0.295,0.0,0.107,0.752,90.987,197379.0,4.0
370,2f3MzC30rkXQ098XbHFFNm,0.618,0.842,2.0,-4.873,1.0,0.0373,0.104,1.3e-05,0.108,0.575,95.981,267500.0,4.0
371,60f7Rnv4iHhxs3A6JlobeD,0.704,0.298,3.0,-11.3,1.0,0.0431,0.873,0.0,0.358,0.526,75.059,195239.0,4.0
372,600NJkBaNlS3OK9oldQdYZ,0.603,0.638,3.0,-6.047,1.0,0.0424,0.518,6.55e-05,0.249,0.369,112.159,313700.0,4.0
373,3LkITiONSVW8eWhruHhiDJ,0.588,0.724,2.0,-6.445,1.0,0.0994,0.0235,0.0,0.12,0.47,150.045,197334.0,4.0
374,3vTGQ95BGHlRIS0vWUSHou,0.635,0.308,11.0,-13.204,0.0,0.0475,0.145,9.62e-05,0.101,0.297,175.978,396161.0,4.0
375,4fJlSLYLiu5trFCMZdSQDC,0.665,0.654,9.0,-6.948,0.0,0.0725,0.00249,0.00119,0.109,0.736,149.969,232400.0,4.0
376,4jNKHduMMVmdPh19bNj9XD,0.581,0.717,10.0,-6.317,1.0,0.0334,0.279,0.00279,0.0652,0.493,127.996,263270.0,4.0
377,75QDxza3YsGW0Aihq1lIdj,0.921,0.875,8.0,-1.175,1.0,0.0992,0.118,0.0,0.378,0.943,114.023,168960.0,4.0
378,4lkbBBumrQF1SDhQkqs0Y3,0.701,0.748,8.0,-3.915,1.0,0.0422,0.696,9.95e-06,0.0817,0.85,80.502,193463.0,4.0
379,2hfeAtMrCUt0F9zlsRT9JJ,0.842,0.716,2.0,-3.946,1.0,0.448,0.00438,0.00352,0.0991,0.64,118.05,162466.0,4.0
380,7jVZ71GmvJo85idzeTudtZ,0.936,0.651,7.0,-4.684,1.0,0.0643,0.223,0.867,0.0833,0.553,125.05,122880.0,4.0
381,2B4nQ6yvVVBMqfgOrYtubb,0.709,0.595,0.0,-3.349,1.0,0.099,0.653,0.000253,0.134,0.747,174.004,178266.0,4.0
382,3iXzP5MqfZF3vXekc94arR,0.568,0.727,8.0,-3.89,1.0,0.0336,0.196,0.0,0.361,0.194,125.947,229198.0,4.0
383,5ZAaPI2Tu8E84BkBrvl7Nl,0.731,0.496,11.0,-8.54,1.0,0.388,0.195,0.0,0.0445,0.961,96.767,233196.0,4.0
384,1gpnjVCS2P9BPug3FvHpgW,0.524,0.19,2.0,-16.615,1.0,0.0493,0.616,0.0,0.249,0.563,118.518,183213.0,4.0
385,0cCWVQT9qwtvH3NcgDMMnG,0.832,0.476,3.0,-5.948,0.0,0.0765,0.0987,0.0,0.141,0.85,144.927,150069.0,4.0
386,2E6BB9DvlEltjJfjSJLzFS,0.881,0.753,9.0,-3.744,1.0,0.0745,0.228,0.000455,0.265,0.881,127.984,180808.0,4.0
387,1v1oIWf2Xgh54kIWuKsDf6,0.422,0.302,11.0,-9.214,1.0,0.0372,0.629,7.83e-05,0.104,0.123,114.089,248827.0,4.0
388,3tWgESYT99rMCsQCgj6Fdt,0.771,0.43,7.0,-12.41,1.0,0.462,0.428,0.0,0.281,0.424,97.957,279575.0,4.0
389,4i8Ux73oT960vQUnSom7xo,0.845,0.631,9.0,-9.567,1.0,0.217,0.456,2.13e-06,0.137,0.526,132.084,156373.0,4.0
390,1rzSPuqZ1SGGHyLB07LvuV,0.538,0.328,7.0,-11.294,1.0,0.0351,0.636,0.0006,0.299,0.208,124.014,286482.0,4.0
391,5zZt5BzzSrUXwytlRatvc2,0.353,0.539,0.0,-8.003,0.0,0.0283,0.326,0.00141,0.0964,0.176,104.966,260013.0,4.0
392,5nD5PVXUkIpv0WcwfNFrgS,0.593,0.263,7.0,-12.102,0.0,0.0384,0.918,1.04e-06,0.104,0.466,119.645,228095.0,4.0
393,3wPPWcVuinAU7dXcJXtCID,0.772,0.65,6.0,-5.202,0.0,0.0306,0.107,1.13e-06,0.0905,0.262,125.083,222200.0,4.0
394,1VmMYBQGnxt0QsRq70Abt7,0.681,0.265,6.0,-9.487,1.0,0.0384,0.846,0.00783,0.113,0.1,111.953,246528.0,4.0
395,5fFLotKS1286huYIMQHqz7,0.888,0.418,0.0,-9.812,1.0,0.0573,0.665,0.0,0.111,0.531,127.073,275906.0,4.0
396,6qEQuACZCNWf94T1WF4tLB,0.232,0.216,10.0,-10.674,1.0,0.0314,0.936,4.93e-06,0.246,0.432,94.268,157573.0,3.0
397,46mhusNJ9LRFtGQBPmsRLB,0.565,0.771,7.0,-4.505,0.0,0.107,0.588,0.0,0.219,0.743,175.779,180187.0,4.0
398,2c0QMztYu6PCfFrGLqHXIV,0.547,0.54,7.0,-5.746,1.0,0.0391,0.781,0.0,0.152,0.356,82.053,231585.0,4.0
399,6a5hBeGmbZp8Wac4HcbWjS,0.624,0.337,7.0,-9.974,1.0,0.0279,0.657,0.000355,0.0982,0.147,83.016,330401.0,4.0
400,0JKEP4dB1riE6l7Kq5kJm1,0.636,0.54,5.0,-11.697,1.0,0.0282,0.34,0.0221,0.109,0.325,130.057,267231.0,4.0
401,2kjPw7CcZwXHKkHiKVom6s,0.608,0.471,7.0,-5.709,0.0,0.0351,0.736,0.000614,0.389,0.0552,119.904,230060.0,4.0
402,4W67uBMHoaSzFCfL9nmWU6,0.753,0.767,0.0,-8.485,0.0,0.0594,0.227,0.0,0.0927,0.763,144.949,239707.0,4.0
403,4xalxj2hfKiU3Pws87fSeO,0.396,0.751,8.0,-7.551,0.0,0.049,0.5,0.0,0.159,0.749,85.019,177177.0,4.0
404,1CyYcBdukmFjFibDZaDlHc,0.648,0.543,0.0,-6.781,1.0,0.0399,0.143,0.0,0.187,0.382,119.926,201507.0,4.0
405,1MQ97OxIEAMm5BUHbS6yHv,0.642,0.561,11.0,-5.458,0.0,0.033,0.542,0.00058,0.315,0.403,89.933,226667.0,4.0
406,0ILLzffYNqZih4UcS4ZXIm,0.909,0.915,0.0,-4.088,1.0,0.0544,0.154,1.13e-06,0.235,0.641,124.047,193548.0,4.0
407,15RnIhIfrMQmJHgQBLXosc,0.532,0.278,2.0,-11.394,1.0,0.0364,0.134,0.0849,0.132,0.15,73.958,323291.0,4.0
408,161DnLWsx1i3u1JT05lzqU,0.523,0.606,1.0,-4.754,0.0,0.0301,0.512,0.0,0.106,0.065,145.837,217867.0,4.0
409,6oQIjHdLBgbw8wbSB7t3f4,0.888,0.245,7.0,-13.671,0.0,0.0951,0.675,3.54e-05,0.0791,0.513,105.004,166922.0,4.0
410,5jorYGG6XVjhyz1yj0CMv1,0.676,0.5,1.0,-7.516,0.0,0.329,0.608,6.6e-06,0.112,0.3,74.909,235648.0,4.0
411,5SUXc3Xe4GaWyDo45v6Lea,0.632,0.579,11.0,-8.352,1.0,0.0602,0.187,1.93e-06,0.101,0.503,155.984,233976.0,4.0
412,6Fbsn9471Xd0vVsMWwhePh,0.72,0.215,9.0,-12.569,0.0,0.0382,0.849,9.91e-06,0.0912,0.215,116.054,300000.0,4.0
413,7Lp26jug2gT9FRDIPkT5xq,0.72,0.479,2.0,-9.873,1.0,0.482,0.145,0.0,0.0666,0.396,131.034,191084.0,4.0
414,0O7O4sssbFxoNoB4QRGra1,0.565,0.563,10.0,-6.742,1.0,0.0496,0.741,0.0,0.226,0.319,147.905,296007.0,4.0
415,11Ymr6CyK8qRVtvfSBdPoX,0.647,0.273,9.0,-14.166,1.0,0.0372,0.772,0.00574,0.303,0.124,96.943,311151.0,3.0
416,11lfcenVcwQs5Y4xPgCZ28,0.922,0.514,7.0,-7.703,1.0,0.296,0.873,2.25e-06,0.1,0.535,113.935,249474.0,4.0
417,6TD5xfffOnYHliuF1wzL6U,0.418,0.382,3.0,-7.778,1.0,0.0319,0.786,1.38e-06,0.386,0.261,163.878,308689.0,4.0
418,55I2kxrBzP18wJNW7jiR4A,0.742,0.415,0.0,-6.489,1.0,0.461,0.792,0.0283,0.0909,0.724,74.947,130107.0,4.0
419,2qF1egtNOSgL0Wd6dpEEsC,0.777,0.427,1.0,-14.49,1.0,0.37,0.384,0.0,0.106,0.688,145.008,162000.0,4.0
420,0nW1Aes1arNyR1fzEKXS2m,0.647,0.9,1.0,-2.383,1.0,0.113,0.0237,0.0225,0.314,0.746,175.926,190493.0,4.0
421,5ZbUTr9cB9i9OqRKbzouOw,0.538,0.818,11.0,-3.535,1.0,0.0754,0.0521,0.0,0.0769,0.508,166.986,238922.0,4.0
422,7hyn8WlAXbfhyE84a74PTk,0.623,0.926,6.0,-4.058,1.0,0.0629,0.00379,0.0,0.145,0.548,127.98,253920.0,4.0
423,1uQrGFfOyDfrkF0O1YWY9A,0.525,0.967,0.0,-2.229,1.0,0.0868,0.0274,0.0,0.152,0.431,99.913,240000.0,4.0
424,2ZStgCWKBGrHsI6y7iStma,0.621,0.867,11.0,-4.561,0.0,0.123,0.0348,0.0,0.23,0.543,126.0,258716.0,4.0
425,6mpRgbaT1HC5UwbI3WEAzx,0.455,0.693,2.0,-4.629,1.0,0.0403,0.134,0.0,0.157,0.549,171.948,253953.0,4.0
426,4AeMiBN4i0CT20mrRi2fTe,0.741,0.318,1.0,-7.18,0.0,0.0547,0.18,0.000285,0.147,0.398,130.027,270667.0,4.0
427,1yi4qAnqrjF4SvEGdCseWg,0.563,0.819,11.0,-4.83,0.0,0.0992,0.0426,0.0,0.169,0.804,125.957,263136.0,4.0
428,6brnec7VcrIDvwiJrFKUB0,0.774,0.577,5.0,-4.107,0.0,0.0319,0.207,3.11e-05,0.0911,0.728,95.974,164062.0,4.0
429,6nnyFJklxomm23CbDwO7fb,0.495,0.577,11.0,-11.893,1.0,0.0466,0.131,3.98e-06,0.264,0.535,94.551,210699.0,4.0
430,2vjH6qrmEcwrvEQ5WGipUM,0.866,0.855,0.0,-7.512,1.0,0.142,0.301,0.000887,0.0734,0.718,130.101,183000.0,4.0
431,6tkSMR8bEIfEcJn7ybJtSP,0.642,0.587,10.0,-5.53,1.0,0.0268,0.293,0.0,0.0784,0.361,89.96,269547.0,4.0
432,2N2qxWPU60swo6fm1SnOgr,0.884,0.749,1.0,-6.019,1.0,0.133,0.0523,5.28e-05,0.139,0.859,87.479,184507.0,4.0
433,3uK2DpFeiiN488nhe1d6Oj,0.747,0.87,5.0,-6.099,1.0,0.0456,0.48,1.85e-05,0.392,0.833,99.988,212995.0,4.0
434,54mvZdgPuvumvWK0GXz7oo,0.383,0.944,1.0,-5.552,0.0,0.154,0.00105,9.64e-05,0.282,0.332,150.577,243333.0,4.0
435,21io128hHRHC6uehPSaiTJ,0.831,0.555,1.0,-9.378,1.0,0.0382,0.539,0.0,0.322,0.809,114.997,328080.0,4.0
436,6BnhDyXqw9v5eOuiflRoXa,0.488,0.96,6.0,-2.629,1.0,0.0654,0.189,0.000103,0.34,0.788,172.06,263253.0,4.0
437,5hVAQTNarrb3lmWqg9Ens4,0.622,0.475,0.0,-6.199,1.0,0.036,0.512,0.0,0.127,0.388,79.954,246000.0,4.0
438,1VVFJeC7AWaDcC6eCr3XqV,0.626,0.758,5.0,-4.643,0.0,0.0436,0.0152,0.0,0.14,0.821,130.047,254093.0,4.0
439,7bBzoMR7pIstistnPx4dnr,0.82,0.481,8.0,-8.156,1.0,0.0331,0.753,0.000279,0.0895,0.827,102.961,217629.0,4.0
440,7fru0rxutpi08K7Q112saF,0.787,0.718,8.0,-6.17,1.0,0.0395,0.00477,0.00107,0.0895,0.47,140.002,141934.0,4.0
441,3EucONkQ7sCKKJaaOFXiuW,0.76,0.693,8.0,-9.24,1.0,0.0334,0.0957,4.04e-05,0.0802,0.504,111.976,247594.0,4.0
442,3RpFwqdROrxJvHywpT1pJ4,0.534,0.842,5.0,-4.279,0.0,0.0567,0.00108,0.000321,0.117,0.342,153.946,244538.0,4.0
443,1Y5AY8A6hCJlLhQh12LrYC,0.551,0.995,4.0,1.618,1.0,0.0611,0.00103,0.56,0.414,0.356,143.693,287250.0,4.0
444,5AUqOlLEL6ZmJnsezOHGqd,0.794,0.752,8.0,-5.564,0.0,0.266,0.0886,2.72e-05,0.108,0.691,79.994,131789.0,4.0
445,5EL8EW4ygfWUvLa0pFZABd,0.559,0.879,5.0,-4.072,1.0,0.0371,0.0231,0.0,0.174,0.551,160.029,252307.0,4.0
446,5Kk3UOcmc6uHuFIf1yI7il,0.759,0.622,8.0,-8.956,1.0,0.039,0.419,0.138,0.0952,0.966,159.944,157999.0,4.0
447,5uUoa4W4pTnWecGNEFgZoq,0.684,0.427,1.0,-7.661,1.0,0.0331,0.5,0.0,0.122,0.366,129.68,285181.0,4.0
448,4B1P7IvjTZXaRJzhs5mvcw,0.596,0.576,9.0,-6.237,1.0,0.0989,0.724,0.0,0.134,0.692,128.711,705895.0,5.0
449,3U1TuSqHIubBA10cVP7Sk6,0.632,0.638,7.0,-6.731,1.0,0.0505,0.137,0.0,0.125,0.574,121.868,202667.0,3.0
450,1qJU6idiZ8vVw3xlLXAYVD,0.512,0.478,9.0,-5.096,1.0,0.0316,0.532,0.0,0.1,0.252,146.778,260737.0,4.0
451,2UZZtkoLOg7IHxeTAdPFvd,0.0783,0.206,2.0,-20.611,0.0,0.0337,0.864,0.838,0.179,0.0807,80.341,486840.0,5.0
452,0BYoWATcndOBcsCfKdTKRx,0.535,0.217,1.0,-10.603,1.0,0.0318,0.921,1.56e-05,0.105,0.313,131.981,185653.0,4.0
453,0PKAijroHpnEtdY20bkGdr,0.471,0.229,8.0,-6.504,1.0,0.0358,0.953,0.0,0.0909,0.358,68.41,137250.0,3.0
454,1wndP9blVyHOKqUJ4Wk2sH,0.331,0.339,6.0,-5.938,1.0,0.031,0.854,5.83e-06,0.0945,0.193,103.597,270037.0,4.0
455,19fNYe2jc2lxkJB1Mb4QLa,0.467,0.32,4.0,-7.946,0.0,0.0296,0.797,4.4e-06,0.0667,0.17,119.994,246750.0,4.0
456,30mxQ9sZ69O8KQREefZ0Cu,0.651,0.319,9.0,-7.656,1.0,0.0276,0.862,0.0,0.104,0.508,110.031,249273.0,4.0
457,1ZPVEo8RfmrEz8YAD5n6rW,0.588,0.311,8.0,-8.143,1.0,0.025,0.791,0.0,0.352,0.545,86.022,234204.0,4.0
458,6ICTnGsaokIDEYobnwuCjZ,0.587,0.121,7.0,-9.876,1.0,0.0344,0.939,6.82e-05,0.0817,0.219,78.094,247800.0,4.0
459,3UpHW2joNoKO2HfEv8Mchp,0.562,0.966,6.0,-2.225,1.0,0.0844,0.133,0.0,0.264,0.788,139.982,238578.0,4.0
460,7eAp42zD2PbKJMvHVcHHF8,0.546,0.508,7.0,-11.842,1.0,0.0258,0.14,0.0966,0.345,0.484,72.013,338000.0,4.0
461,39LLxExYz6ewLAcYrzQQyP,0.695,0.884,6.0,-2.278,0.0,0.0753,0.0561,0.0,0.213,0.914,103.014,203808.0,4.0
462,4rMNgxEwGWoPHIUcvB5BrB,0.574,0.824,2.0,-6.885,1.0,0.0463,0.359,0.0,0.0816,0.434,149.981,257848.0,4.0
463,1QbRZ4UAzySTZ82ZdxXA1a,0.538,0.386,8.0,-8.86,1.0,0.026,0.287,1.27e-06,0.243,0.177,134.131,258300.0,4.0
464,2zNTf9QTS3QQdhXVi3ASo5,0.616,0.311,11.0,-12.348,0.0,0.0294,0.6,0.000208,0.137,0.336,81.969,263737.0,4.0
465,4I7NXbQnVwCJaIdDYf4vSv,0.67,0.734,9.0,-4.613,1.0,0.0339,0.241,0.0,0.195,0.108,96.03,205000.0,4.0
466,49jtUqIATCsOAHA1utwAwG,0.79,0.141,4.0,-17.751,1.0,0.0757,0.805,0.0,0.0896,0.24,124.041,182509.0,4.0
467,2T9oAvwp6vE5z16YCkPAQG,0.834,0.82,11.0,-5.211,1.0,0.0807,0.121,4e-05,0.21,0.884,97.987,209524.0,4.0
468,72NnJdEsAgTlnguInmxveg,0.841,0.768,7.0,-4.116,0.0,0.116,0.0141,7.7e-05,0.355,0.633,98.025,172392.0,4.0
469,6eJByXrWWVrFK9nxmBZryt,0.85,0.957,9.0,-3.311,1.0,0.0756,0.588,1.24e-06,0.729,0.916,96.005,171694.0,4.0
470,0WBfW97hZ8dxDEi9dPSUQd,0.653,0.851,9.0,-4.128,1.0,0.232,0.503,0.00031,0.118,0.682,179.901,211917.0,4.0
471,5wFI6bHnr4bwwnQGnADRHG,0.844,0.771,9.0,-4.026,1.0,0.043,0.331,0.0,0.0893,0.829,94.028,206955.0,4.0
472,4Ys8jQvZOISzmp34BsImRf,0.617,0.821,9.0,-4.085,1.0,0.026,0.00999,0.494,0.426,0.581,106.0,128199.0,4.0
473,0pAdxHHViL8JbBkCN6nfvq,0.702,0.729,11.0,-3.65,1.0,0.289,0.108,0.0,0.338,0.882,170.04,209750.0,4.0
474,5gCVkvUDQPYQEKDYQ3meYa,0.603,0.989,8.0,0.57,1.0,0.164,0.0152,0.0,0.446,0.708,125.012,99814.0,4.0
475,0IoGNsi4R5eWzZ9QgavJGA,0.803,0.675,4.0,-6.415,0.0,0.0454,0.126,7.05e-05,0.124,0.581,105.016,206929.0,4.0
476,3fdanl6XTZn4Z235JzdMRX,0.713,0.755,11.0,-8.963,0.0,0.25,0.0206,7.89e-05,0.367,0.617,125.946,181280.0,4.0
477,1DYYfNYVCuaAYo7BodMlYJ,0.437,0.718,6.0,-9.913,0.0,0.435,0.299,0.0,0.0922,0.458,137.273,190986.0,4.0
478,7EepuUyPrVxsb8kTaczVjj,0.79,0.737,0.0,-4.674,1.0,0.107,0.0861,0.0,0.11,0.825,117.952,156747.0,4.0
479,1zv3Yv3FPxy8tAW16ot0PJ,0.551,0.722,6.0,-6.044,1.0,0.0376,0.022,0.0,0.101,0.74,142.857,169301.0,4.0
480,6OdYhjGmuXkqOP4nSiZP4w,0.475,0.702,5.0,-6.893,1.0,0.0391,0.0417,7.99e-05,0.115,0.363,143.972,210036.0,4.0
481,45YsHrDlx3HOZvGWPSLSlC,0.721,0.55,6.0,-8.7,0.0,0.0699,0.204,0.0,0.105,0.498,89.975,214000.0,4.0
482,4lb4uEBzS69zE1ifTXDlH0,0.528,0.42,0.0,-8.336,1.0,0.0613,0.196,0.0,0.106,0.291,180.529,191316.0,4.0
483,6CXk3OPrHeldFQgBMp2ZsA,0.781,0.919,6.0,-3.422,0.0,0.165,0.405,4.54e-06,0.0907,0.75,103.91,118269.0,4.0
484,5IygkAcBFouMFJDGliyhQY,0.711,0.616,5.0,-9.018,0.0,0.0386,0.0587,1.07e-05,0.29,0.401,109.967,178909.0,4.0
485,4FR7h2FF1iwnSDVeaFPMSn,0.669,0.721,6.0,-4.733,1.0,0.092,0.134,0.0,0.0742,0.701,90.008,178667.0,4.0
486,4O26BTWc2Kak8mvtiT6mR5,0.859,0.816,7.0,-6.772,1.0,0.0678,0.115,0.0684,0.097,0.68,124.017,166286.0,4.0
487,5ULlNOirzthOXg87J1mUYd,0.503,0.646,11.0,-9.107,1.0,0.105,0.323,3.86e-05,0.294,0.31,171.981,186977.0,4.0
488,6H7u4SOeNXzLVuBC2bxWj7,0.653,0.654,11.0,-9.581,1.0,0.0953,0.047,0.000384,0.1,0.63,171.937,232326.0,4.0
489,4eAlEsPFxtUjlKDpCbmivO,0.567,0.314,11.0,-9.833,1.0,0.0358,0.797,0.0,0.103,0.0856,139.531,160714.0,4.0
490,1JAeUJc5m7OP5ZM4mkLLZq,0.498,0.989,11.0,-9.578,0.0,0.0632,4.9e-05,0.871,0.151,0.474,138.003,339547.0,4.0
491,4I0lddw9TFthLdFgD6g0Gk,0.32,0.552,1.0,-7.018,1.0,0.0439,0.495,1.92e-06,0.112,0.145,82.839,210149.0,4.0
492,6zSFM4GeKvghTUTPAf3A7A,0.75,0.622,4.0,-6.113,0.0,0.169,0.445,0.0,0.0626,0.415,169.988,211030.0,4.0
493,3LTJZmpE5VsC0xD4cDbyrN,0.784,0.885,7.0,-8.279,1.0,0.0819,0.0829,0.688,0.0743,0.392,129.996,415385.0,4.0
494,1siULZf8vsfn0OwYEYqOgN,0.714,0.71,7.0,-6.728,1.0,0.0554,0.167,0.177,0.303,0.557,95.01,268208.0,4.0
495,77LrR9QVL1AIKhWz6tYcMV,0.675,0.783,4.0,-6.129,1.0,0.308,0.00584,1.14e-06,0.136,0.494,149.979,196895.0,4.0
496,5YgfjZvx6ehoJFWpuWGbez,0.809,0.505,1.0,-7.058,0.0,0.12,0.034,0.0258,0.117,0.501,98.108,160408.0,4.0
497,0pdgsAW4CkNV1rYyptH0WP,0.627,0.758,11.0,-7.309,0.0,0.0465,0.0378,0.661,0.304,0.618,132.094,265538.0,4.0
498,6U5epxbqn5VqpW5UkLpik6,0.521,0.597,9.0,-11.148,0.0,0.0619,0.232,0.019,0.0737,0.21,185.928,227097.0,4.0
499,1Ecy3CqWvexZ2GGi6XsnMu,0.774,0.521,0.0,-10.059,1.0,0.154,0.767,0.0,0.0853,0.42,99.997,192000.0,4.0
500,6LuphCuETeEYzetl2jeLqp,0.653,0.406,11.0,-12.335,1.0,0.0621,0.277,0.0,0.351,0.559,129.832,222000.0,4.0
501,1guOsc07DlDSSE9unMSUyh,0.622,0.67,4.0,-6.671,0.0,0.247,0.29,0.0,0.115,0.218,180.207,160000.0,4.0
502,3iQBNhorTKKuhCDKYX2J1q,0.59,0.795,9.0,-5.241,1.0,0.0411,0.0586,3.24e-06,0.122,0.334,122.061,177829.0,4.0
503,0AydTV0AtArnZrhmhFD3zg,0.749,0.618,1.0,-8.226,0.0,0.0407,0.0167,6.14e-06,0.11,0.332,106.986,154766.0,4.0
504,080Htk0FOJe5bij2Z7fwrm,0.606,0.802,8.0,-6.497,1.0,0.0306,0.234,0.0,0.0822,0.666,146.069,191206.0,4.0
505,4LJ60k09OGPg1PgG3jt6Kp,0.636,0.665,5.0,-7.472,0.0,0.0339,0.00687,6.68e-05,0.274,0.381,120.025,232667.0,4.0
506,2kFWrNN9PJ17VYsCiG1wS5,0.546,0.921,10.0,-8.038,0.0,0.047,0.00775,0.781,0.105,0.477,141.993,365723.0,4.0
507,27t4JURZ1Tv7a3zMfPneAw,0.756,0.268,1.0,-12.364,1.0,0.406,0.206,7.98e-05,0.051,0.477,172.163,141076.0,4.0
508,5NgHXu1HYcOFRcYpsrs6cT,0.811,0.806,1.0,-2.721,1.0,0.0496,0.176,0.0,0.128,0.713,96.049,185170.0,4.0
509,0qdcKORnomK1GVPwdTFfZp,0.76,0.259,1.0,-12.13,0.0,0.0533,0.42,0.0,0.113,0.64,144.009,170000.0,4.0
510,1sZ39ZxvFo8FyMz4s7iVlf,0.613,0.704,4.0,-7.626,0.0,0.0713,0.14,0.0,0.727,0.587,84.926,280895.0,4.0
511,10cA6m379GINGe7ZF6g3q1,0.783,0.681,11.0,-6.618,1.0,0.25,0.164,0.0,0.109,0.872,80.992,136806.0,4.0
512,0yaPPonJCksJvf6Tu2cZq0,0.872,0.692,1.0,-4.893,1.0,0.056,0.136,2.58e-06,0.195,0.751,102.08,170613.0,4.0
513,1Xm9G0H8dtDyRvcqlDvugI,0.416,0.179,10.0,-11.598,1.0,0.0348,0.935,7.34e-05,0.168,0.408,132.729,223627.0,4.0
514,44pBlSEASFjEdU3qEHhbFs,0.657,0.447,9.0,-9.299,0.0,0.087,0.701,0.924,0.198,0.537,184.315,86739.0,4.0
515,5qNh5WtzMbfpSj2jLlBkoD,0.634,0.285,9.0,-14.007,0.0,0.0807,0.937,0.000359,0.232,0.203,129.65,245897.0,4.0
516,2FOLGUgLtURF0wZc8vxqd7,0.523,0.415,11.0,-10.109,0.0,0.0266,0.24,0.236,0.148,0.404,147.949,246285.0,4.0
